,index,group,id,g1,g11,m,k,c,a,f,b,l,error,winner,log_error,logaf,logbc,logkm
64,85185189,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.36,1.8,1.7,0.09,0.01,132.35075,1,4.88545559544965,0.05715841383994862,-1.3862943611198906,0.6505875661411494
65,119577828,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.245,0.4,1.3,1.1,0.08,0.01,133.84166,1,4.896657459470751,0.16705408466316607,-1.6094379124341005,0.7137664677626809
66,244178920,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,1.0,0.6,0.5,0.07,0.01,133.99413,1,4.897795993021252,0.1823215567939546,-2.659260036932778,1.0185695809945732
67,219982280,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.92,0.3,0.2,0.04,0.01,134.1219,1,4.898749087915818,0.4054651081081642,-3.1354942159291497,0.712949807856125
68,49638730,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.095,0.185,0.22,2.0,1.9,0.07,0.01,134.22493,1,4.899516974796112,0.05129329438755048,-1.1451323043030024,0.666478933477784
69,224852500,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.142,-0.14,0.265,0.94,0.4,0.2,0.06,0.01,134.36368,1,4.900550153472917,0.6931471805599453,-2.751535313041949,0.6380874033769178
70,104544339,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.44,1.4,1.3,0.08,0.01,135.42085,1,4.908387336806372,0.07410797215372183,-1.7047480922384253,0.712949807856125
71,152579425,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.64,0.4,0.3,0.03,0.01,135.50876,1,4.909036287676565,0.287682072451781,-3.0602707946915624,0.712949807856125
72,113930331,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.48,1.1,0.7,0.1,0.01,135.56467,1,4.909448795835647,0.4519851237430574,-1.5686159179138452,0.712949807856125
73,133243479,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.56,0.7,0.1,0.09,0.01,135.83669,1,4.911453355363921,1.9459101490553132,-1.8281271133989299,0.712949807856125
74,220198554,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.92,0.5,0.4,0.07,0.01,136.40039,1,4.915594604642811,0.22314355131420976,-2.575878427993727,0.712949807856125
75,82882800,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.36,0.9,0.6,0.06,0.01,136.51231,1,4.916414793708942,0.4054651081081644,-1.791759469228055,0.6505875661411494
76,220325747,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.92,0.6,0.4,0.07,0.01,136.72748,1,4.917989747667712,0.4054651081081642,-2.575878427993727,1.0185695809945732
77,87389313,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.245,0.38,0.6,0.5,0.02,0.01,137.02751,1,4.920181708589626,0.1823215567939546,-2.9444389791664407,0.7137664677626809
78,85541066,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.36,1.9,1.7,0.1,0.01,137.08008,1,4.920565280607055,0.1112256351102244,-1.2809338454620642,0.712949807856125
79,239611441,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.9,0.7,0.5,0.08,0.01,137.23233,1,4.921675328932128,0.3364722366212129,-2.4203681286504293,1.0185695809945732
80,59684769,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.26,1.9,1.5,0.1,0.01,137.63583,1,4.924611284044876,0.23638877806423034,-0.9555114450274363,0.6505875661411494
81,83338317,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.245,0.36,1.1,0.7,0.08,0.01,137.74062,1,4.925372351340631,0.4519851237430574,-1.504077396776274,0.7137664677626809
82,123638652,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.52,0.9,0.8,0.06,0.01,137.89128,1,4.926465548572187,0.11778303565638346,-2.1594842493533726,0.712949807856125
83,72571804,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.32,0.9,0.8,0.03,0.01,138.2393,1,4.928986241385518,0.11778303565638346,-2.367123614131617,0.6505875661411494
84,109353031,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.46,1.3,1.1,0.09,0.01,139.24403,1,4.936228005356922,0.16705408466316607,-1.6314168191528757,0.712949807856125
85,73261008,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.32,1.2,0.9,0.07,0.01,139.35071,1,4.936993848999298,0.28768207245178085,-1.519825753744413,0.6505875661411494
86,205517042,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.86,0.2,0.1,0.01,0.01,140.29733,1,4.94376395627872,0.6931471805599453,-4.454347296253507,1.0185695809945732
87,103193563,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.44,0.8,0.5,0.06,0.01,140.75255,1,4.947003384084814,0.47000362924573563,-1.9924301646902063,0.712949807856125
88,93690667,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.3,1.1,0.8,0.06,0.01,141.23093,1,4.950396352062477,0.3184537311185346,-1.6094379124341003,0.6505875661411494
89,112927790,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.48,0.6,0.5,0.03,0.01,141.58513,1,4.952901161620956,0.1823215567939546,-2.772588722239781,0.712949807856125
90,53900239,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.24,1.7,1.5,0.06,0.01,141.62459,1,4.953179824374872,0.125163142954006,-1.3862943611198906,0.6505875661411494
91,220200252,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.92,0.5,0.4,0.05,0.01,141.91039,1,4.955195802063373,0.22314355131420976,-2.91235066461494,1.0185695809945732
92,178142389,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.74,1.1,1.0,0.09,0.01,141.97443,1,4.955646970964101,0.09531017980432493,-2.1068405158679506,1.0185695809945732
93,216113644,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,0.8,0.9,0.8,0.08,0.01,142.63335,1,4.960277351604386,0.11778303565638346,-2.302585092994046,1.0185695809945732
94,84608203,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.36,1.6,1.5,0.07,0.01,142.86133,1,4.9618744394972945,0.06453852113757116,-1.6376087894007965,0.712949807856125
95,89460101,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.125,0.255,0.38,1.5,1.4,0.07,0.01,143.40483,1,4.965671609606662,0.06899287148695142,-1.6916760106710724,0.712949807856125
96,244053976,Grp. A3 B6 (50% C1; 50% C11),440,0.171,0.141,-0.13,0.36,1.0,0.5,0.2,0.07,0.01,143.8208,1,4.968568080167569,0.9162907318741551,-2.659260036932778,1.0185695809945732
97,201094029,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.84,0.5,0.2,0.08,0.01,143.93117,1,4.969335199193114,0.9162907318741551,-2.3513752571634776,0.6505875661411494
98,48727275,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.22,1.7,1.6,0.04,0.01,144.04065,1,4.970095551405872,0.06062462181643484,-1.7047480922384253,0.6505875661411494
99,82237239,Grp. A3 B6 (50% C1; 50% C11),440,0.166,0.141,-0.12,0.23,0.36,0.6,0.4,0.03,0.01,144.23987,1,4.971477677619004,0.4054651081081642,-2.4849066497880004,0.6505875661411494
0,224959792,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.14,0.265,0.94,0.5,0.4,0.09,0.01,1392.1763,1,7.23862348517349,0.22314355131420976,-2.3460702049337847,0.6380874033769178
1,157310435,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.66,0.3,0.1,0.04,0.01,1401.1475,1,7.245046822736723,1.0986122886681096,-2.803360380906535,0.7137664677626809
2,113915616,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.23,0.48,1.1,1.1,0.09,0.01,1405.8398,1,7.248390125622881,0.0,-1.6739764335716716,0.6505875661411494
3,138761217,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.58,1.0,1.0,0.1,0.01,1414.6885,1,7.254664644499919,0.0,-1.7578579175523736,0.7137664677626809
4,148328177,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.62,0.8,0.7,0.09,0.01,1424.3184,1,7.261448662483789,0.13353139262452277,-1.9299098077088723,0.712949807856125
5,88471178,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.38,1.1,0.9,0.08,0.01,1424.51,1,7.261583173920343,0.20067069546215124,-1.55814461804655,0.7137664677626809
6,168145064,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.6,0.9,0.8,0.1,0.01,1429.593,1,7.265145067358692,0.11778303565638346,-1.791759469228055,0.7137664677626809
7,143855184,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.5,1.0,0.9,0.09,0.01,1430.0232,1,7.265445946898573,0.10536051565782635,-1.7147984280919266,0.7137664677626809
8,21452651,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.095,0.085,0.12,1.0,1.0,0.02,0.01,1430.0299,1,7.26545063212627,0.0,-1.791759469228055,-0.11122563511022437
9,215933637,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.8,0.8,0.6,0.1,0.01,1441.3267,1,7.273319287860232,0.287682072451781,-2.0794415416798357,1.0185695809945732
10,93690616,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.23,0.3,1.1,0.6,0.09,0.01,1443.6876,1,7.274955952556838,0.6061358035703156,-1.2039728043259361,0.6505875661411494
11,239342732,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.9,0.5,0.2,0.07,0.01,1450.1711,1,7.279436828453168,0.9162907318741551,-2.5538995212749516,1.0021520224805476
12,88944397,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.38,1.3,1.0,0.1,0.01,1452.8864,1,7.281307477444316,0.26236426446749106,-1.3350010667323402,0.712949807856125
13,206148640,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.86,0.7,0.2,0.1,0.01,1463.9731,1,7.288909320035507,1.2527629684953678,-2.151762203259462,1.0021520224805476
14,182184592,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.76,0.7,0.4,0.09,0.01,1464.8247,1,7.289490855588422,0.5596157879354225,-2.133508762950112,0.881199412062885
15,157626351,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.66,0.5,0.1,0.06,0.01,1468.7065,1,7.2921373604326,1.6094379124341003,-2.3978952727983707,0.881199412062885
16,132521197,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.23,0.56,0.3,0.2,0.03,0.01,1470.145,1,7.293116314364013,0.4054651081081642,-2.9267394020670396,0.6505875661411494
17,69191710,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.23,0.2,1.6,1.4,0.06,0.01,1474.7289,1,7.296229455271084,0.13353139262452277,-1.2039728043259361,0.6505875661411494
18,147834249,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.62,0.5,0.4,0.04,0.01,1476.3539,1,7.297330746067966,0.22314355131420976,-2.740840023925201,1.0185695809945732
19,215625265,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.8,0.6,0.3,0.09,0.01,1476.806,1,7.297636926578904,0.6931471805599453,-2.1848020573376625,0.6931471805599453
20,54194251,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.14,0.265,0.24,1.8,1.5,0.08,0.01,1477.0165,1,7.297779453762143,0.1823215567939546,-1.0986122886681096,0.6380874033769178
21,72128905,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.14,0.265,0.32,0.7,0.3,0.05,0.01,1477.4504,1,7.298073178496795,0.8472978603872037,-1.8562979903656263,0.6380874033769178
22,234626239,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.155,0.42,0.98,0.6,0.5,0.08,0.01,1482.6349,1,7.30157612167307,0.1823215567939546,-2.505525936990736,0.9968295943581673
23,163332681,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.68,1.0,0.9,0.1,0.01,1484.4545,1,7.30280264368357,0.10536051565782635,-1.916922612182061,0.881199412062885
24,92563272,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.3,0.6,0.3,0.04,0.01,1485.4968,1,7.303504540743493,0.6931471805599453,-2.0149030205422647,0.7137664677626809
25,20759655,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.095,0.085,0.12,0.7,0.7,0.01,0.01,1488.3282,1,7.305408755588389,0.0,-2.4849066497880004,-0.11122563511022437
26,120374890,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.4,1.6,1.4,0.1,0.01,1491.1786,1,7.307322092969983,0.13353139262452277,-1.3862943611198906,0.6931471805599453
27,70065573,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.14,0.265,0.2,1.9,1.5,0.08,0.01,1492.6852,1,7.308331924670767,0.23638877806423034,-0.9162907318741551,0.6380874033769178
28,182184789,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.145,0.35,0.76,0.7,0.4,0.09,0.01,1495.6503,1,7.310316374524579,0.5596157879354225,-2.133508762950112,0.881199412062885
29,138767161,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.58,1.0,0.9,0.07,0.01,1497.3992,1,7.311485015537059,0.10536051565782635,-2.114532861491106,1.0021520224805476
30,121002350,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.4,1.8,1.7,0.08,0.01,1504.6617,1,7.316323367862098,0.05715841383994862,-1.6094379124341005,1.0021520224805476
31,157627179,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.66,0.5,0.2,0.07,0.01,1505.1031,1,7.316616679820005,0.9162907318741551,-2.243744592971112,0.7137664677626809
32,78190070,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.34,1.1,0.6,0.08,0.01,1505.5187,1,7.316892768967198,0.6061358035703156,-1.4469189829363254,0.6931471805599453
33,98528161,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.42,1.0,0.9,0.04,0.01,1506.1764,1,7.317329532974587,0.10536051565782635,-2.3513752571634776,1.0021520224805476
34,215625102,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.15,0.3,0.8,0.6,0.3,0.09,0.01,1507.8502,1,7.318440206763642,0.6931471805599453,-2.1848020573376625,0.6931471805599453
35,98313764,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.42,0.9,0.6,0.06,0.01,1509.9592,1,7.3198379095763775,0.4054651081081644,-1.9459101490553135,1.0185695809945732
36,239227432,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.155,0.31,0.9,0.4,0.3,0.06,0.01,1512.4337,1,7.321475354233484,0.287682072451781,-2.70805020110221,0.6931471805599453
37,118251685,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.29,0.4,0.7,0.4,0.05,0.01,1514.2798,1,7.322695225376841,0.5596157879354225,-2.0794415416798357,0.6931471805599453
38,153410524,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.155,0.42,0.64,0.9,0.6,0.08,0.01,1515.3008,1,7.323369246090238,0.4054651081081644,-2.0794415416798357,0.9968295943581673
39,157939683,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.155,0.42,0.66,0.7,0.6,0.05,0.01,1516.2058,1,7.3239663089677425,0.15415067982725836,-2.580216829592325,0.9968295943581673
40,107261377,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.29,0.46,0.3,0.2,0.01,0.01,1517.7734,1,7.3249996714505805,0.4054651081081642,-3.828641396489095,0.6931471805599453
41,83572829,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.36,1.2,1.1,0.07,0.01,1517.9767,1,7.325133608694166,0.0870113769896297,-1.6376087894007965,0.712949807856125
42,229624315,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.96,0.4,0.1,0.06,0.01,1518.5238,1,7.325493957724848,1.3862943611198906,-2.772588722239781,1.0021520224805476
43,205876343,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.14,0.385,0.86,0.5,0.4,0.06,0.01,1522.2089,1,7.327917782616882,0.22314355131420976,-2.662587827025453,1.0116009116784799
44,32632017,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.095,0.135,0.16,1.4,1.1,0.07,0.01,1522.2942,1,7.327973818033645,0.24116205681688788,-0.8266785731844678,0.3513978868378886
45,87817986,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.38,0.8,0.2,0.06,0.01,1523.2192,1,7.328581268999675,1.3862943611198906,-1.845826690498331,1.0021520224805476
46,77961552,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.34,1.0,0.3,0.1,0.01,1523.9294,1,7.329047409714216,1.2039728043259361,-1.2237754316221157,0.712949807856125
47,57771368,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.26,1.2,0.3,0.1,0.01,1524.3749,1,7.329339703369526,1.3862943611198906,-0.9555114450274363,0.6931471805599453
48,52343498,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.245,0.24,1.1,0.4,0.09,0.01,1525.3618,1,7.329986906804793,1.0116009116784799,-0.9808292530117262,0.7137664677626809
49,192226313,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.155,0.31,0.7,0.9,0.8,0.1,0.01,1526.4598,1,7.330706477075465,0.11778303565638346,-1.9459101490553132,0.6931471805599453
50,105406293,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.14,0.385,0.44,1.7,1.6,0.09,0.01,1526.8488,1,7.33096128263433,0.06062462181643484,-1.586965056582042,1.0116009116784799
51,98526957,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.42,1.0,0.9,0.05,0.01,1527.1691,1,7.331171039100507,0.10536051565782635,-2.128231705849268,1.0185695809945732
52,67433299,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.2,0.9,0.6,0.02,0.01,1529.8523,1,7.332926473778874,0.4054651081081644,-2.302585092994046,0.6931471805599453
53,24114733,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.12,0.23,0.12,2.0,1.9,0.03,0.01,1530.2599,1,7.333192869241374,0.05129329438755048,-1.3862943611198906,0.6505875661411494
54,100638899,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.14,0.385,0.42,1.8,1.7,0.09,0.01,1531.3312,1,7.333892701458501,0.05715841383994862,-1.540445040947149,1.0116009116784799
55,205873649,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.145,0.35,0.86,0.5,0.3,0.07,0.01,1532.1027,1,7.334396384607212,0.5108256237659907,-2.5084371471981943,0.881199412062885
56,52341504,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.24,1.1,0.5,0.06,0.01,1532.8073,1,7.334856169731351,0.7884573603642703,-1.3862943611198906,0.881199412062885
57,137861999,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.155,0.42,0.58,0.5,0.3,0.03,0.01,1532.8184,1,7.334863411319912,0.5108256237659907,-2.9618307218783095,0.9968295943581673
58,59406127,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.26,1.8,1.4,0.08,0.01,1532.8539,1,7.334886571003353,0.25131442828090617,-1.1786549963416462,1.0185695809945732
59,62475221,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.28,1.0,0.6,0.04,0.01,1536.2987,1,7.337131360947361,0.5108256237659907,-1.9459101490553135,1.0021520224805476
60,88027218,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.38,0.9,0.5,0.06,0.01,1536.6624,1,7.337368070746062,0.5877866649021191,-1.845826690498331,0.881199412062885
61,64899434,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.28,1.9,1.8,0.06,0.01,1537.0242,1,7.3376034883723555,0.05406722127027579,-1.540445040947149,1.0185695809945732
62,123444759,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.145,0.35,0.52,0.8,0.6,0.06,0.01,1537.9397,1,7.338198942534955,0.287682072451781,-2.1594842493533726,0.881199412062885
63,147493240,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.155,0.31,0.62,0.3,0.2,0.02,0.01,1538.3253,1,7.338449636153366,0.4054651081081642,-3.4339872044851463,0.6931471805599453
64,100638870,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.14,0.385,0.42,1.8,1.6,0.1,0.01,1539.0464,1,7.338918282832087,0.11778303565638346,-1.4350845252893225,1.0116009116784799
65,69207219,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.29,0.2,1.6,0.8,0.1,0.01,1539.2684,1,7.339062517593512,0.6931471805599453,-0.6931471805599453,0.6931471805599453
66,157938824,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.15,0.41,0.66,0.7,0.5,0.06,0.01,1539.5972,1,7.339276102753741,0.3364722366212129,-2.3978952727983707,1.0055218656020977
67,25827462,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.29,0.14,0.7,0.3,0.01,0.01,1540.5139,1,7.339871341040481,0.8472978603872037,-2.639057329615259,0.6931471805599453
68,47410074,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.22,1.2,0.6,0.06,0.01,1542.0486,1,7.340867071136336,0.6931471805599453,-1.2992829841302609,0.881199412062885
69,107670888,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.155,0.42,0.46,0.5,0.1,0.03,0.01,1542.4672,1,7.341138491371933,1.6094379124341003,-2.7300291078209855,0.9968295943581673
70,33164989,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.16,1.6,1.5,0.01,0.01,1543.2334,1,7.341635104695823,0.06453852113757116,-2.772588722239781,0.6931471805599453
71,167620790,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.6,0.6,0.1,0.07,0.01,1544.4242,1,7.342406433782985,1.791759469228055,-2.1484344131667874,0.881199412062885
72,147666924,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.15,0.3,0.62,0.4,0.2,0.04,0.01,1544.4506,1,7.342423527386132,0.6931471805599453,-2.740840023925201,0.6931471805599453
73,22698635,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.29,0.12,1.5,0.9,0.05,0.01,1547.0355,1,7.344095797950367,0.5108256237659906,-0.8754687373538999,0.6931471805599453
74,167963896,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.15,0.41,0.6,0.8,0.1,0.09,0.01,1547.9575,1,7.344691598992421,2.0794415416798357,-1.8971199848858813,1.0055218656020977
75,98313695,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.42,0.9,0.3,0.08,0.01,1548.3113,1,7.344920132123356,1.0986122886681098,-1.6582280766035322,1.0185695809945732
76,119572313,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.145,0.35,0.4,1.3,0.9,0.09,0.01,1549.1318,1,7.345449923950164,0.36772478012531734,-1.491654876777717,0.881199412062885
77,82672026,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.145,0.35,0.36,0.8,0.4,0.05,0.01,1549.4828,1,7.34567647681124,0.6931471805599453,-1.9740810260220096,0.881199412062885
78,220197135,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.17,0.405,0.92,0.5,0.4,0.06,0.01,1549.5066,1,7.34569183665726,0.22314355131420976,-2.7300291078209855,0.8680886300562773
79,147832833,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.155,0.31,0.62,0.5,0.1,0.06,0.01,1550.8744,1,7.346574179884586,1.6094379124341003,-2.3353749158170367,0.6931471805599453
80,69794792,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.2,1.8,1.6,0.03,0.01,1551.8777,1,7.347220896091767,0.11778303565638346,-1.8971199848858813,1.0021520224805476
81,97693386,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.145,0.35,0.42,0.6,0.4,0.03,0.01,1552.1963,1,7.347426174703759,0.4054651081081642,-2.639057329615259,0.881199412062885
82,42329929,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.142,-0.14,0.265,0.1,1.2,0.7,0.03,0.01,1552.9357,1,7.347902418556822,0.5389965007326871,-1.2039728043259361,0.6380874033769178
83,48472085,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.22,1.6,1.2,0.05,0.01,1555.401,1,7.3494886691820716,0.287682072451781,-1.4816045409242153,1.0021520224805476
84,114655209,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.15,0.41,0.48,1.4,1.0,0.1,0.01,1555.6631,1,7.3496571645856985,0.3364722366212129,-1.5686159179138452,1.0055218656020977
85,47669364,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.142,-0.145,0.395,0.22,1.3,1.0,0.03,0.01,1555.9718,1,7.34985558118079,0.26236426446749106,-1.9924301646902063,1.0021520224805476
86,102381698,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.155,0.31,0.44,0.4,0.3,0.01,0.01,1556.7653,1,7.350365421871922,0.287682072451781,-3.784189633918261,0.6931471805599453
87,94188784,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.3,1.3,1.2,0.06,0.01,1556.9728,1,7.350498702188791,0.08004270767353656,-1.6094379124341003,0.712949807856125
88,98523809,Grp. A3 B6 (50% C1; 50% C11),441,0.166,0.141,-0.125,0.255,0.42,1.0,0.9,0.07,0.01,1557.1815,1,7.350632735367759,0.10536051565782635,-1.791759469228055,0.712949807856125
89,54856174,Grp. A3 B6 (50% C1; 50% C11),441,0.171,0.141,-0.13,0.36,0.24,2.0,1.4,0.1,0.01,1558.0706,1,7.351203539909799,0.3566749439387324,-0.8754687373538999,1.0185695809945732
